X.query,GOs,Term,Annotated,Significant,Expected,Fisher,ontology,sig.prop,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,Group
Montipora_capitata_HIv3___RNAseq.g27527.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.455819006,-0.4328362123,-0.3672806671,-0.04433580654,0.2829586963,0.3999418151,0.4055695093,0.2079373232,0.01135948253,0.01689119554,0.0458688117,0.816046507,0.1297389862,0.02853830815,0.02617902239,0.2701870826,MajorWave
Montipora_capitata_HIv3___TS.g38338.t1,GO:0016199,axon midline choice point recognition,26,18,10,0.00142,Biological Processes,0.6923076923,brown,-0.4134260535,-0.3028624008,-0.4495318402,-0.1934951962,0.2611845975,0.4083722278,0.5104347432,0.1917189416,0.02315402695,0.1037739951,0.01269483053,0.3055959467,0.1632823195,0.02506489935,0.003951955302,0.3101428692,MajorWave
Montipora_capitata_HIv3___TS.g38338.t1,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,brown,-0.4134260535,-0.3028624008,-0.4495318402,-0.1934951962,0.2611845975,0.4083722278,0.5104347432,0.1917189416,0.02315402695,0.1037739951,0.01269483053,0.3055959467,0.1632823195,0.02506489935,0.003951955302,0.3101428692,MajorWave
Montipora_capitata_HIv3___RNAseq.g3365.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.07170804922,-0.3135670796,-0.2981171665,-0.3593937701,-0.122338097,0.05568601614,0.6569590279,0.4221839236,0.7065024764,0.09153457496,0.1095766817,0.05110847737,0.5195579095,0.7700790341,8.03E-05,0.02012625172,MajorWave
Montipora_capitata_HIv3___RNAseq.g15077.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.242810943,-0.5011036764,-0.3669179262,-0.174211729,0.1790811105,0.2460298471,0.3934815829,0.4364863259,0.1960562074,0.004791259111,0.04610001937,0.3571968753,0.3437030809,0.1900088096,0.03145696685,0.01588718192,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0006885,regulation of pH,78,42,29.99,0.00317,Biological Processes,0.5384615385,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0007035,vacuolar acidification,16,12,6.15,0.00018,Biological Processes,0.75,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0015988,"energy coupled proton transmembrane transport, agai...",16,14,6.15,7.50E-05,Biological Processes,0.875,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0032868,response to insulin,229,106,88.05,0.00413,Biological Processes,0.4628820961,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g34627.t2,GO:0033572,transferrin transport,21,16,8.07,0.00049,Biological Processes,0.7619047619,brown,-0.3824897405,-0.3053673817,-0.4331735536,-0.2873491474,0.1997158699,0.1918729548,0.448895818,0.5545621514,0.03697565519,0.1008054369,0.01679625255,0.1236388094,0.2900034024,0.3097469576,0.01283693812,0.001471766098,MajorWave
Montipora_capitata_HIv3___TS.g38124.t1,GO:0019682,glyceraldehyde-3-phosphate metabolic process,20,14,7.69,0.00654,Biological Processes,0.7,brown,-0.3638373447,-0.3834947388,-0.3508312655,-0.05109152661,0.06349962104,0.4094680596,0.6499750007,0.02936347226,0.04810114768,0.03644079024,0.05732161897,0.7886038813,0.7388627203,0.02463997486,0.0001013043754,0.8775865749,MajorWave
Montipora_capitata_HIv3___TS.g38124.t1,GO:0046496,nicotinamide nucleotide metabolic process,131,74,50.37,0.00119,Biological Processes,0.5648854962,brown,-0.3638373447,-0.3834947388,-0.3508312655,-0.05109152661,0.06349962104,0.4094680596,0.6499750007,0.02936347226,0.04810114768,0.03644079024,0.05732161897,0.7886038813,0.7388627203,0.02463997486,0.0001013043754,0.8775865749,MajorWave
Montipora_capitata_HIv3___RNAseq.g39257.t1,GO:0043312,neutrophil degranulation,321,175,123.43,2.20E-09,Biological Processes,0.5451713396,black,-0.3078576417,-0.2431092072,-0.4488639046,0.05958989951,-0.128785865,-0.09204204861,0.3652041366,0.7564919355,0.09791816079,0.1954903187,0.01284410348,0.754435133,0.4976137348,0.628568541,0.04720494303,1.32E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g39257.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.3078576417,-0.2431092072,-0.4488639046,0.05958989951,-0.128785865,-0.09204204861,0.3652041366,0.7564919355,0.09791816079,0.1954903187,0.01284410348,0.754435133,0.4976137348,0.628568541,0.04720494303,1.32E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g39257.t1,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,black,-0.3078576417,-0.2431092072,-0.4488639046,0.05958989951,-0.128785865,-0.09204204861,0.3652041366,0.7564919355,0.09791816079,0.1954903187,0.01284410348,0.754435133,0.4976137348,0.628568541,0.04720494303,1.32E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g8773.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,0.1540549221,-0.3563639393,0.008884460102,-0.3649343688,-0.2284991126,-0.1549402948,0.2959796178,0.5857520276,0.41632779,0.05324293293,0.9628358007,0.04738077028,0.2245536495,0.4136215229,0.1122683548,0.0006718253402,MajorWave
Montipora_capitata_HIv3___RNAseq.g19902.t1b,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.2732669783,-0.2834633256,-0.3074535441,-0.3666015679,0.1000111718,0.08040320329,0.2232386043,0.803277463,0.1439816821,0.1290268269,0.09838238844,0.04630241946,0.5990069998,0.67276319,0.2356974963,9.14E-08,MajorWave
Montipora_capitata_HIv3___TS.g46442.t1,GO:0034404,nucleobase-containing small molecule biosynthetic p...,102,49,39.22,0.00476,Biological Processes,0.4803921569,black,-0.1333156824,-0.2189586484,-0.372965887,-0.3839800013,-0.09064435512,0.00651263268,0.4178163023,0.7505780354,0.4824811962,0.2450325202,0.04236422591,0.03618477083,0.6338135886,0.9727529782,0.02159262353,1.78E-06,MajorWave
Montipora_capitata_HIv3___TS.g46442.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.1333156824,-0.2189586484,-0.372965887,-0.3839800013,-0.09064435512,0.00651263268,0.4178163023,0.7505780354,0.4824811962,0.2450325202,0.04236422591,0.03618477083,0.6338135886,0.9727529782,0.02159262353,1.78E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0009152,purine ribonucleotide biosynthetic process,181,99,69.6,6.70E-05,Biological Processes,0.546961326,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0009167,purine ribonucleoside monophosphate metabolic proce...,172,103,66.14,1.10E-06,Biological Processes,0.5988372093,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0009168,purine ribonucleoside monophosphate biosynthetic pr...,69,40,26.53,6.00E-04,Biological Processes,0.5797101449,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0015985,"energy coupled proton transport, down electrochemic...",16,12,6.15,0.0033,Biological Processes,0.75,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0016310,phosphorylation,1280,478,492.18,1.40E-07,Biological Processes,0.3734375,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0042407,cristae formation,21,16,8.07,0.00098,Biological Processes,0.7619047619,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0042776,proton motive force-driven mitochondrial ATP synthe...,14,11,5.38,0.00268,Biological Processes,0.7857142857,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.g35429.t1,GO:0046034,ATP metabolic process,191,107,73.44,3.20E-06,Biological Processes,0.5602094241,brown,-0.307079772,-0.5183563374,-0.4474371307,0.08997409997,0.162977248,0.2678807173,0.498062073,0.2245538793,0.09881325504,0.003341649981,0.0131678834,0.6363350218,0.3895096764,0.1523704661,0.005095851899,0.2328771911,MajorWave
Montipora_capitata_HIv3___RNAseq.3408_t,GO:0006413,translational initiation,141,88,54.22,1.20E-13,Biological Processes,0.6241134752,darkgreen,0.1421270171,0.2237881625,0.1997190035,-0.6865271611,-0.3359314563,0.01871557414,0.217005203,0.2495923636,0.453737008,0.2345163297,0.2899956778,2.80E-05,0.06953250372,0.9218036354,0.249373554,0.1834686595,MajorWave
Montipora_capitata_HIv3___RNAseq.3408_t,GO:0006518,peptide metabolic process,422,257,162.26,3.90E-05,Biological Processes,0.6090047393,darkgreen,0.1421270171,0.2237881625,0.1997190035,-0.6865271611,-0.3359314563,0.01871557414,0.217005203,0.2495923636,0.453737008,0.2345163297,0.2899956778,2.80E-05,0.06953250372,0.9218036354,0.249373554,0.1834686595,MajorWave
Montipora_capitata_HIv3___RNAseq.3408_t,GO:0043043,peptide biosynthetic process,335,201,128.81,5.90E-15,Biological Processes,0.6,darkgreen,0.1421270171,0.2237881625,0.1997190035,-0.6865271611,-0.3359314563,0.01871557414,0.217005203,0.2495923636,0.453737008,0.2345163297,0.2899956778,2.80E-05,0.06953250372,0.9218036354,0.249373554,0.1834686595,MajorWave
Montipora_capitata_HIv3___RNAseq.3408_t,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,darkgreen,0.1421270171,0.2237881625,0.1997190035,-0.6865271611,-0.3359314563,0.01871557414,0.217005203,0.2495923636,0.453737008,0.2345163297,0.2899956778,2.80E-05,0.06953250372,0.9218036354,0.249373554,0.1834686595,MajorWave
Montipora_capitata_HIv3___RNAseq.g20009.t1,GO:0016310,phosphorylation,1280,478,492.18,1.40E-07,Biological Processes,0.3734375,brown,-0.4533470244,-0.4072827114,-0.3225178197,-0.1966808398,0.2016827662,0.4234765661,0.4849004173,0.2716710575,0.01186972869,0.02549329846,0.08216973971,0.2975464838,0.2851805767,0.01970836242,0.006611813493,0.1464315239,MajorWave
Montipora_capitata_HIv3___RNAseq.g20009.t1,GO:0043312,neutrophil degranulation,321,175,123.43,2.20E-09,Biological Processes,0.5451713396,brown,-0.4533470244,-0.4072827114,-0.3225178197,-0.1966808398,0.2016827662,0.4234765661,0.4849004173,0.2716710575,0.01186972869,0.02549329846,0.08216973971,0.2975464838,0.2851805767,0.01970836242,0.006611813493,0.1464315239,MajorWave
Montipora_capitata_HIv3___RNAseq.g20009.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.4533470244,-0.4072827114,-0.3225178197,-0.1966808398,0.2016827662,0.4234765661,0.4849004173,0.2716710575,0.01186972869,0.02549329846,0.08216973971,0.2975464838,0.2851805767,0.01970836242,0.006611813493,0.1464315239,MajorWave
Montipora_capitata_HIv3___RNAseq.g11962.t1,GO:0003341,cilium movement,162,74,62.29,0.00093,Biological Processes,0.4567901235,brown,-0.4683846355,-0.3342468353,-0.4602688736,-0.1515701867,0.4514733919,0.3787779408,0.2781163782,0.3113342183,0.00904124851,0.07103117189,0.01048730749,0.4239752616,0.01226913756,0.03900608452,0.1367199287,0.09399232282,MajorWave
Montipora_capitata_HIv3___RNAseq.g11962.t1,GO:0035082,axoneme assembly,86,50,33.07,0.00476,Biological Processes,0.5813953488,brown,-0.4683846355,-0.3342468353,-0.4602688736,-0.1515701867,0.4514733919,0.3787779408,0.2781163782,0.3113342183,0.00904124851,0.07103117189,0.01048730749,0.4239752616,0.01226913756,0.03900608452,0.1367199287,0.09399232282,MajorWave
Montipora_capitata_HIv3___RNAseq.g7175.t1,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.03520923844,-0.8098655989,0.009271804391,0.1759158418,0.1282635515,0.1032097005,0.1919998321,0.1533980152,0.853455332,5.92E-08,0.9612166993,0.3524391012,0.4993738188,0.5873121542,0.3094210396,0.4183420848,MajorWave
Montipora_capitata_HIv3___RNAseq.g7175.t1,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.03520923844,-0.8098655989,0.009271804391,0.1759158418,0.1282635515,0.1032097005,0.1919998321,0.1533980152,0.853455332,5.92E-08,0.9612166993,0.3524391012,0.4993738188,0.5873121542,0.3094210396,0.4183420848,MajorWave
Montipora_capitata_HIv3___RNAseq.4946_t,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.1546411769,-0.08229531803,-0.2754587254,-0.1499537031,0.04286309496,-0.1443030163,-0.09877129372,0.8359399572,0.4145347161,0.6655004294,0.1406658008,0.4289918353,0.8220584736,0.4467820129,0.6035670583,8.92E-09,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsens...",86,56,33.07,1.10E-07,Biological Processes,0.6511627907,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0002181,cytoplasmic translation,115,97,44.22,1.10E-26,Biological Processes,0.8434782609,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0006413,translational initiation,141,88,54.22,1.20E-13,Biological Processes,0.6241134752,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0006518,peptide metabolic process,422,257,162.26,3.90E-05,Biological Processes,0.6090047393,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0006614,SRP-dependent cotranslational protein targeting to ...,63,56,24.22,3.20E-18,Biological Processes,0.8888888889,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0006886,intracellular protein transport,782,317,300.69,4.50E-06,Biological Processes,0.405370844,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0015833,peptide transport,1173,479,451.04,0.00521,Biological Processes,0.4083546462,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0043043,peptide biosynthetic process,335,201,128.81,5.90E-15,Biological Processes,0.6,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.15888_t,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.3043583709,-0.4429169103,-0.4148546631,-0.1721608167,0.1095754558,0.1531982896,0.4096145964,0.6278670313,0.1019933879,0.01423901381,0.02263608664,0.3629733024,0.5643397471,0.418955583,0.02458360278,0.0002037017171,MajorWave
Montipora_capitata_HIv3___RNAseq.g27894.t1,GO:0035735,intraciliary transport involved in cilium assembly,29,21,11.15,0.00021,Biological Processes,0.724137931,black,-0.305091157,-0.1887838241,-0.3693156023,-0.1897944624,-0.1654058661,0.001796683221,0.4552579633,0.7393695038,0.1011296071,0.3177482889,0.04458882129,0.3151166107,0.382385968,0.9924819068,0.01147364428,3.05E-06,MajorWave
Montipora_capitata_HIv3___RNAseq.g19816.t1,GO:0006518,peptide metabolic process,422,257,162.26,3.90E-05,Biological Processes,0.6090047393,brown,-0.1993293431,-0.4109819128,-0.5162414142,-0.2304773373,0.2216478812,0.2983414773,0.4859563217,0.3378516227,0.290957229,0.02406267282,0.003496069427,0.2204566487,0.2391388365,0.109297042,0.006477493886,0.06785433789,MajorWave
Montipora_capitata_HIv3___RNAseq.g19816.t1,GO:0043043,peptide biosynthetic process,335,201,128.81,5.90E-15,Biological Processes,0.6,brown,-0.1993293431,-0.4109819128,-0.5162414142,-0.2304773373,0.2216478812,0.2983414773,0.4859563217,0.3378516227,0.290957229,0.02406267282,0.003496069427,0.2204566487,0.2391388365,0.109297042,0.006477493886,0.06785433789,MajorWave
Montipora_capitata_HIv3___RNAseq.g19816.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.1993293431,-0.4109819128,-0.5162414142,-0.2304773373,0.2216478812,0.2983414773,0.4859563217,0.3378516227,0.290957229,0.02406267282,0.003496069427,0.2204566487,0.2391388365,0.109297042,0.006477493886,0.06785433789,MajorWave
Montipora_capitata_HIv3___RNAseq.g14136.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,brown,-0.1404638303,-0.2853228015,-0.4227976645,-0.3735782853,0.01074442959,0.1189689539,0.6775666407,0.3953397414,0.4590916042,0.1264274025,0.01992693801,0.04199985805,0.955062551,0.5312089921,3.90E-05,0.03059373489,MajorWave
Montipora_capitata_HIv3___RNAseq.g29287.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.3947129918,-0.2499778738,-0.4150745822,-0.3316811677,0.409351645,0.3797960534,0.3758736768,0.2416759415,0.03088272455,0.1827705051,0.02255720692,0.07336156729,0.02468483446,0.03844045627,0.0406563748,0.1982199841,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0006518,peptide metabolic process,422,257,162.26,3.90E-05,Biological Processes,0.6090047393,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0006749,glutathione metabolic process,38,31,14.61,5.40E-05,Biological Processes,0.8157894737,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0006750,glutathione biosynthetic process,14,12,5.38,0.00196,Biological Processes,0.8571428571,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0043043,peptide biosynthetic process,335,201,128.81,5.90E-15,Biological Processes,0.6,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0045471,response to ethanol,198,92,76.13,0.00165,Biological Processes,0.4646464646,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g42147.t1,GO:0097068,response to thyroxine,8,8,3.08,0.00322,Biological Processes,1,brown,-0.1800629041,-0.5286295496,-0.1892407732,-0.269519872,0.1760750526,0.1621619683,0.5230768355,0.2630875868,0.3410201689,0.002672186796,0.3165567227,0.1497812332,0.3519965404,0.3919180766,0.003018001925,0.1601262109,MajorWave
Montipora_capitata_HIv3___RNAseq.g22630.t1,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.2865364087,-0.3717682246,-0.1276670059,0.06783332719,0.2599404974,0.003704562827,-0.2556030547,0.6668571474,0.1247517723,0.04308411756,0.5013878651,0.7217193643,0.1653694716,0.9844992251,0.1727944257,5.72E-05,MajorWave
Montipora_capitata_HIv3___RNAseq.g23433.t2,GO:0044248,cellular catabolic process,1678,696,645.21,0.00288,Biological Processes,0.4147794994,black,-0.1780195766,-0.3637750094,-0.2992194231,0.1119939557,-0.3093935949,-0.1772616904,0.5381497416,0.6139660168,0.3466181861,0.04814234066,0.1082076671,0.5557205865,0.09616873614,0.3487085106,0.002158514012,0.0003077432507,MajorWave
Montipora_capitata_HIv3___RNAseq.g48280.t1,GO:0006518,peptide metabolic process,422,257,162.26,3.90E-05,Biological Processes,0.6090047393,brown,-0.4493479662,-0.3023119545,-0.3513310645,-0.2067040507,0.09597158445,0.108913236,0.4955005836,0.5865896548,0.01273577801,0.1044350155,0.05694337536,0.2731022503,0.6139177113,0.5667103558,0.005365042137,0.0006571048428,MajorWave
Montipora_capitata_HIv3___RNAseq.g48280.t1,GO:0006749,glutathione metabolic process,38,31,14.61,5.40E-05,Biological Processes,0.8157894737,brown,-0.4493479662,-0.3023119545,-0.3513310645,-0.2067040507,0.09597158445,0.108913236,0.4955005836,0.5865896548,0.01273577801,0.1044350155,0.05694337536,0.2731022503,0.6139177113,0.5667103558,0.005365042137,0.0006571048428,MajorWave
Montipora_capitata_HIv3___RNAseq.g48280.t1,GO:0006750,glutathione biosynthetic process,14,12,5.38,0.00196,Biological Processes,0.8571428571,brown,-0.4493479662,-0.3023119545,-0.3513310645,-0.2067040507,0.09597158445,0.108913236,0.4955005836,0.5865896548,0.01273577801,0.1044350155,0.05694337536,0.2731022503,0.6139177113,0.5667103558,0.005365042137,0.0006571048428,MajorWave
Montipora_capitata_HIv3___RNAseq.g48280.t1,GO:0043043,peptide biosynthetic process,335,201,128.81,5.90E-15,Biological Processes,0.6,brown,-0.4493479662,-0.3023119545,-0.3513310645,-0.2067040507,0.09597158445,0.108913236,0.4955005836,0.5865896548,0.01273577801,0.1044350155,0.05694337536,0.2731022503,0.6139177113,0.5667103558,0.005365042137,0.0006571048428,MajorWave
Montipora_capitata_HIv3___RNAseq.g48280.t1,GO:0043604,amide biosynthetic process,455,260,174.95,3.20E-13,Biological Processes,0.5714285714,brown,-0.4493479662,-0.3023119545,-0.3513310645,-0.2067040507,0.09597158445,0.108913236,0.4955005836,0.5865896548,0.01273577801,0.1044350155,0.05694337536,0.2731022503,0.6139177113,0.5667103558,0.005365042137,0.0006571048428,MajorWave
